Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
300,sugar,433,26,433,9,2014-01-15T00:16:56Z,2019-05-31T17:37:57Z,262,Modular web framework for Elixir,Elixir,https://github.com/sugar-framework/sugar
301,raft,430,29,430,8,2018-02-04T16:12:38Z,2019-10-13T17:45:42Z,188,An Elixir implementation of the raft consensus protocol,Elixir,https://github.com/elixir-toniq/raft
302,plug_attack,430,21,430,7,2016-11-12T19:12:12Z,2024-01-11T01:50:46Z,76,A plug building toolkit for blocking and throttling abusive requests,Elixir,https://github.com/michalmuskala/plug_attack
303,transit-lang-cmp,429,27,429,26,2022-10-01T23:52:04Z,2023-11-20T19:10:58Z,175,Programming language comparison by reimplementing the same transit data app,Elixir,https://github.com/losvedir/transit-lang-cmp
304,tirexs,429,93,429,30,2013-02-14T16:22:03Z,2022-01-10T05:34:18Z,663,An Elixir flavored HTTP client and DSL library for Elasticsearch,Elixir,https://github.com/Zatvobor/tirexs
305,phoenix_html,426,226,426,4,2015-05-03T12:14:58Z,2025-03-13T17:35:18Z,903,Building blocks for working with HTML in Phoenix,Elixir,https://github.com/phoenixframework/phoenix_html
306,nimble_totp,424,16,424,0,2020-06-12T14:43:23Z,2024-11-07T07:30:25Z,45,A tiny Elixir library for time-based one time passwords (TOTP),Elixir,https://github.com/dashbitco/nimble_totp
307,elasticsearch-elixir,421,73,421,21,2017-10-31T17:07:59Z,2023-10-17T08:49:53Z,286,No-nonsense Elasticsearch library for Elixir,Elixir,https://github.com/danielberkompas/elasticsearch-elixir
308,trot,420,29,420,15,2015-05-13T03:18:16Z,2019-09-09T15:33:44Z,122,An Elixir web micro-framework.,Elixir,https://github.com/hexedpackets/trot
309,flowex,420,15,420,2,2016-12-26T16:50:39Z,2021-11-18T14:04:46Z,398,Flow-Based Programming framework for Elixir,Elixir,https://github.com/antonmi/flowex
310,niex,419,15,419,2,2020-12-18T21:04:38Z,2021-02-06T07:56:41Z,2824,Niex is an interactive Elixir code notebook built with Phoenix LiveView.,Elixir,https://github.com/jonklein/niex
311,terraform,417,13,417,2,2016-08-08T00:20:50Z,2021-02-25T18:19:19Z,20,A simple plug for incrementally transforming an API into Phoenix. Check out the blog post:,Elixir,https://github.com/poteto/terraform
312,xandra,416,58,416,7,2016-05-19T16:18:30Z,2025-01-22T08:55:33Z,1037,"Fast, simple, and robust Cassandra/ScyllaDB driver for Elixir.",Elixir,https://github.com/whatyouhide/xandra
313,ex_webrtc,413,18,413,9,2023-09-12T14:01:55Z,2025-03-19T14:47:54Z,25223,An Elixir implementation of the W3C WebRTC API,Elixir,https://github.com/elixir-webrtc/ex_webrtc
314,prometheus.ex,413,68,413,16,2016-05-16T22:12:44Z,2025-03-20T19:30:23Z,221,Prometheus.io Elixir client,Elixir,https://github.com/prometheus-erl/prometheus.ex
315,todo_trek,412,70,412,10,2023-03-29T12:42:33Z,2024-07-03T03:00:25Z,372,,Elixir,https://github.com/chrismccord/todo_trek
316,extwitter,409,127,409,22,2014-03-05T15:07:08Z,2024-12-25T04:40:00Z,589,Twitter client library for elixir. ,Elixir,https://github.com/parroty/extwitter
317,ex_debug_toolbar,408,11,408,6,2017-05-05T20:04:42Z,2024-06-09T22:55:30Z,8292,A debug web toolbar for Phoenix projects to display all sorts of information about request,Elixir,https://github.com/kagux/ex_debug_toolbar
318,phauxth,407,21,407,5,2017-04-10T13:35:50Z,2022-01-20T02:52:26Z,2372,"Not actively maintained - Authentication library for Phoenix, and other Plug-based, web applications",Elixir,https://github.com/riverrun/phauxth
319,cors_plug,407,75,407,10,2014-10-06T10:45:00Z,2023-11-11T03:06:14Z,214,An Elixir Plug to add CORS.,Elixir,https://github.com/mschae/cors_plug
320,image,407,47,407,2,2022-04-10T22:10:07Z,2025-03-14T02:48:54Z,61955,Image processing for Elixir,Elixir,https://github.com/elixir-image/image
321,atom-elixir,406,27,406,40,2016-02-12T13:18:51Z,2017-07-02T14:07:33Z,1980,An Atom package for Elixir,Elixir,https://github.com/msaraiva/atom-elixir
322,programming_elixir,405,69,405,2,2014-08-30T15:24:22Z,2018-03-18T14:51:24Z,207,Elixir的入门（语言层面）知识,Elixir,https://github.com/straightdave/programming_elixir
323,kino,405,67,405,7,2021-05-31T12:28:45Z,2025-03-05T14:50:15Z,6584,Client-driven interactive widgets for Livebook,Elixir,https://github.com/livebook-dev/kino
324,raxx,404,29,404,8,2016-06-11T08:29:44Z,2020-11-05T10:28:23Z,840,"Interface for HTTP webservers, frameworks and clients",Elixir,https://github.com/CrowdHailer/raxx
325,coincoin,404,54,404,5,2017-06-21T11:34:57Z,2018-02-15T12:32:00Z,14178,Blockchain based cryptocurrency proof-of-concept built with Elixir. Feedback welcome,Elixir,https://github.com/robinmonjo/coincoin
326,peerage,399,20,399,4,2016-10-23T16:06:41Z,2020-01-19T06:24:37Z,42,"Easy Elixir clusters, pluggable discovery. DNS-based (Kubernetes, Weave), UDP multicast, others.",Elixir,https://github.com/mrluc/peerage
327,elixir-style-guide,399,21,399,0,2015-12-11T11:35:22Z,2017-09-01T20:39:54Z,23,"Style Guide for the Elixir language, implemented by Credo",Elixir,https://github.com/rrrene/elixir-style-guide
328,phoenix-liveview-counter-tutorial,399,41,399,4,2019-06-05T14:16:45Z,2025-03-24T19:44:23Z,1150,🤯  beginners tutorial building a real time counter in Phoenix 1.7.14 + LiveView 1.0 ⚡️ Learn the fundamentals from first principals so you can make something amazing! 🚀,Elixir,https://github.com/dwyl/phoenix-liveview-counter-tutorial
329,bootleg,397,24,397,19,2017-02-02T20:08:00Z,2020-11-18T13:43:12Z,16075,Simple deployment and server automation for Elixir.,Elixir,https://github.com/labzero/bootleg
330,bonny,396,27,396,23,2018-12-11T06:16:43Z,2025-03-11T13:22:05Z,1278,The Elixir based Kubernetes Development Framework,Elixir,https://github.com/coryodaniel/bonny
331,decorator,393,23,393,13,2016-10-20T11:56:00Z,2024-02-09T19:42:20Z,86,Function decorators for Elixir,Elixir,https://github.com/arjan/decorator
332,obelisk,392,34,392,30,2014-07-01T22:35:29Z,2022-08-21T19:46:47Z,139,Static Site Generator written in Elixir.,Elixir,https://github.com/BennyHallett/obelisk
333,simple_bayes,392,25,392,1,2016-07-14T15:21:22Z,2017-09-25T19:48:26Z,100,A Naive Bayes machine learning implementation in Elixir.,Elixir,https://github.com/fredwu/simple_bayes
334,nerves_examples,391,114,391,5,2015-12-20T19:36:36Z,2025-03-26T14:07:36Z,3248,Small example programs using Nerves,Elixir,https://github.com/nerves-project/nerves_examples
335,bloom,390,18,390,6,2024-04-28T23:30:16Z,2025-01-02T14:42:17Z,4539,The opinionated extension to Phoenix core_components,Elixir,https://github.com/chrisgreg/bloom
336,neodgm,386,19,386,5,2017-02-21T10:50:54Z,2024-05-03T10:39:37Z,658,Modern TrueType font based on an old-but-good Korean bitmap font.,Elixir,https://github.com/neodgm/neodgm
337,ecto_psql_extras,386,32,386,0,2020-08-03T14:48:06Z,2025-02-16T18:06:50Z,974,"Ecto PostgreSQL database performance insights. Locks, index usage, buffer cache hit ratios, vacuum stats and more.",Elixir,https://github.com/pawurb/ecto_psql_extras
338,cortex,384,17,384,10,2017-04-14T22:43:15Z,2022-09-14T16:58:25Z,93,The intelligent coding assistant for Elixir,Elixir,https://github.com/urbint/cortex
339,ethereumex,383,73,383,1,2017-06-03T08:50:10Z,2025-03-17T19:26:26Z,385,Elixir JSON-RPC client for the Ethereum blockchain,Elixir,https://github.com/mana-ethereum/ethereumex
340,propcheck,382,43,382,18,2015-07-16T13:07:05Z,2024-06-13T14:57:45Z,850,Property based Testing for Elixir (based upon PropEr),Elixir,https://github.com/alfert/propcheck
341,shlinked,380,43,380,30,2020-11-29T19:22:35Z,2024-04-22T20:24:45Z,569198,An open-source satirical social network. shlinkedin.com,Elixir,https://github.com/cbh123/shlinked
342,etso,379,36,379,9,2019-04-25T16:01:26Z,2024-04-02T10:36:12Z,145,Ecto 3 adapter allowing use of Ecto schemas held in ETS tables,Elixir,https://github.com/evadne/etso
343,inflex,378,58,378,7,2013-12-09T18:22:04Z,2024-04-12T20:25:20Z,114,An Inflector library for Elixir,Elixir,https://github.com/nurugger07/inflex
344,conform,377,67,377,15,2014-05-11T04:38:28Z,2019-11-20T10:54:28Z,59946,"Easy, powerful, and extendable configuration tooling for releases.",Elixir,https://github.com/bitwalker/conform
345,polymorphic_embed,377,69,377,16,2020-05-28T15:47:50Z,2025-03-10T19:13:53Z,336,Polymorphic embeds in Ecto,Elixir,https://github.com/mathieuprog/polymorphic_embed
346,mongodb_ecto,375,127,375,22,2015-05-25T19:18:02Z,2025-03-12T20:08:58Z,602,MongoDB adapter for Ecto,Elixir,https://github.com/elixir-mongo/mongodb_ecto
347,reaxt,374,37,374,10,2015-01-02T02:55:17Z,2024-11-05T09:39:47Z,374,Use React template into your Elixir application for server rendering,Elixir,https://github.com/kbrw/reaxt
348,slime,374,56,374,6,2015-08-01T00:35:04Z,2024-06-08T16:38:35Z,302,"Minimalistic HTML templates for Elixir, inspired by Slim.",Elixir,https://github.com/slime-lang/slime
349,the-little-elixir-otp-guidebook-code,372,71,372,10,2015-02-11T14:17:08Z,2020-02-25T06:32:24Z,12788,Code examples for The Little Elixir & OTP Guidebook,Elixir,https://github.com/benjamintanweihao/the-little-elixir-otp-guidebook-code
350,ex_json_schema,372,97,372,15,2015-05-23T17:37:48Z,2025-02-11T14:54:54Z,382,An Elixir JSON Schema validator,Elixir,https://github.com/jonasschmidt/ex_json_schema
351,weber,371,33,371,10,2013-09-07T19:02:36Z,2016-05-20T12:42:09Z,1052,[WiP] Web framework for Elixir inspired by Rails [#WeberMVC at freenode],Elixir,https://github.com/elixir-web/weber
352,ex_audit,369,111,369,22,2017-10-18T11:40:10Z,2023-12-08T20:17:08Z,141,Ecto auditing library that transparently tracks changes and can revert them.,Elixir,https://github.com/ZennerIoT/ex_audit
353,guardian_db,369,87,369,2,2015-08-31T06:12:04Z,2023-11-13T19:09:40Z,213,Guardian DB integration for tracking tokens and ensuring logout cannot be replayed.,Elixir,https://github.com/ueberauth/guardian_db
354,bureaucrat,368,74,368,8,2015-08-10T13:00:30Z,2025-03-12T09:40:31Z,426,Generate Phoenix API documentation from tests,Elixir,https://github.com/api-hogs/bureaucrat
355,params,368,50,368,7,2016-01-24T08:38:50Z,2025-02-27T01:25:28Z,103,"Easy parameters validation/casting with Ecto.Schema, akin to Rails' strong parameters.",Elixir,https://github.com/vic/params
356,live-debugger,368,9,368,33,2024-12-04T10:23:16Z,2025-03-28T14:28:27Z,2232,Tool for debugging LiveView applications.,Elixir,https://github.com/software-mansion/live-debugger
357,component,366,18,366,6,2018-04-28T23:38:15Z,2022-10-02T15:43:20Z,1097,Experiment in moving towards higher-level Elixir components,Elixir,https://github.com/pragdave/component
358,opus,365,21,365,4,2018-03-05T01:05:52Z,2024-08-03T11:50:07Z,228,A framework for pluggable business logic components,Elixir,https://github.com/zorbash/opus
359,evision,365,22,365,10,2021-11-15T02:44:59Z,2025-01-19T11:02:28Z,5628,Evision: An OpenCV-Erlang/Elixir binding,Elixir,https://github.com/cocoa-xu/evision
360,PhoenixAnalytics,365,18,365,11,2024-08-16T12:38:28Z,2025-03-14T11:21:33Z,1820,📊 Plug and play analytics for Phoenix applications.,Elixir,https://github.com/lalabuy948/PhoenixAnalytics
361,sweet_xml,365,61,365,28,2014-07-24T01:32:45Z,2025-01-07T09:32:12Z,357,,Elixir,https://github.com/kbrw/sweet_xml
362,nadia,365,78,365,21,2015-08-15T02:50:36Z,2023-03-29T20:57:22Z,277,Telegram Bot API Wrapper written in Elixir,Elixir,https://github.com/zhyu/nadia
363,delta-elixir,364,13,364,0,2021-07-23T03:08:11Z,2024-11-28T17:47:44Z,117,"Elixir implementation of Delta, the JSON format for describing rich-text content and their changes",Elixir,https://github.com/slab/delta-elixir
364,docker-pleroma,363,82,363,21,2018-08-25T16:26:13Z,2025-03-10T09:17:51Z,33,Docker image for the Pleroma federated social network,Elixir,https://github.com/angristan/docker-pleroma
365,functional-programming,362,22,362,0,2016-03-31T15:39:17Z,2020-06-13T18:09:20Z,128,Organize material to teach functional programming using Elixir,Elixir,https://github.com/kblake/functional-programming
366,elixir-uuid,362,83,362,22,2014-06-06T07:14:19Z,2024-07-26T09:01:41Z,92,UUID generator and utilities for Elixir,Elixir,https://github.com/zyro/elixir-uuid
367,tictac,361,29,361,1,2021-03-20T16:27:52Z,2021-11-01T21:33:57Z,1606,"Demonstration of building a clustered, distributed, multi-player, turn-based game server written in Elixir.",Elixir,https://github.com/fly-apps/tictac
368,fsm,361,22,361,0,2013-08-22T15:44:56Z,2020-02-04T23:18:03Z,24,Finite State Machine data structure,Elixir,https://github.com/sasa1977/fsm
369,conduit,357,68,357,17,2017-06-05T11:20:58Z,2021-03-07T11:43:19Z,268,RealWorld example backend implementing the CQRS/ES pattern in Elixir and Phoenix,Elixir,https://github.com/slashdotdash/conduit
370,redis,357,63,357,7,2013-07-14T08:42:36Z,2024-01-30T06:26:37Z,195,Redis commands for Elixir,Elixir,https://github.com/artemeff/redis
371,nimble_pool,354,21,354,0,2019-10-11T13:50:10Z,2024-03-25T22:09:51Z,102,A tiny resource-pool implementation for Elixir,Elixir,https://github.com/dashbitco/nimble_pool
372,rauversion-phx,353,19,353,11,2022-06-14T20:32:01Z,2024-01-09T00:41:31Z,19629,Self hosted music industries built on Elixir Phoenix,Elixir,https://github.com/rauversion/rauversion-phx
373,a-little-elixir-goes-a-long-way,350,8,350,0,2015-06-01T20:32:48Z,2016-01-14T04:10:42Z,63,The Little Schemer in Elixir.,Elixir,https://github.com/jwhiteman/a-little-elixir-goes-a-long-way
374,pathex,349,17,349,2,2020-04-22T10:19:27Z,2024-07-29T10:14:42Z,295,Fastest tool to access data in Elixir,Elixir,https://github.com/hissssst/pathex
375,mix_audit,348,14,348,1,2020-03-03T19:38:21Z,2025-03-13T19:06:33Z,1776,🕵️‍♀️ MixAudit provides a mix deps.audit task to scan a project Mix dependencies for known Elixir security vulnerabilities,Elixir,https://github.com/mirego/mix_audit
376,phoenix-diff,346,20,346,26,2016-10-08T04:09:40Z,2025-03-28T00:22:31Z,9264,See the changes needed when upgrading an Elixir Phoenix application,Elixir,https://github.com/phoenix-diff/phoenix-diff
377,mojito,345,34,345,4,2018-03-05T02:13:36Z,2022-05-20T18:04:07Z,2237,"An easy-to-use Elixir HTTP client, built on the low-level Mint library.",Elixir,https://github.com/appcues/mojito
378,elixir-pdf-generator,341,74,341,28,2014-09-26T11:59:08Z,2023-04-15T22:45:05Z,302,Create PDFs with wkhtmltopdf or puppeteer/chromium from Elixir.,Elixir,https://github.com/gutschilla/elixir-pdf-generator
379,ex_twilio,341,150,341,27,2015-03-27T21:58:14Z,2024-04-28T23:49:28Z,454,Twilio API client for Elixir,Elixir,https://github.com/danielberkompas/ex_twilio
380,doggo,340,11,340,9,2022-09-27T14:06:59Z,2025-03-24T07:29:06Z,4824,Headless UI components for Phoenix,Elixir,https://github.com/woylie/doggo
381,openai.ex,339,75,339,14,2021-04-03T17:16:50Z,2024-08-06T14:11:32Z,119,community-maintained OpenAI API Wrapper written in Elixir.,Elixir,https://github.com/mgallo/openai.ex
382,spandex,338,53,338,20,2017-06-18T16:02:03Z,2023-10-16T18:10:40Z,448,A platform agnostic tracing library,Elixir,https://github.com/spandex-project/spandex
383,algae,338,19,338,21,2015-11-22T04:59:54Z,2022-10-22T06:56:39Z,691,Bootstrapped algebraic data types for Elixir,Elixir,https://github.com/witchcrafters/algae
384,toniq,337,25,337,19,2015-06-26T15:21:52Z,2018-09-12T08:31:34Z,316,Simple and reliable background job processing library for Elixir.,Elixir,https://github.com/joakimk/toniq
385,progress_bar,336,20,336,4,2015-09-19T10:29:12Z,2023-08-03T14:44:36Z,115,Command-line progress bars and spinners for Elixir.,Elixir,https://github.com/henrik/progress_bar
386,pow_assent,335,51,335,28,2018-07-27T22:41:22Z,2024-07-14T14:50:16Z,846,Multi-provider authentication for your Pow enabled app,Elixir,https://github.com/pow-auth/pow_assent
387,jido,335,15,335,0,2024-12-16T03:57:55Z,2025-03-27T13:55:27Z,1205,"🤖 Autonomous agent framework for Elixir. Built for distributed, autonomous behavior and dynamic workflows.",Elixir,https://github.com/agentjido/jido
388,bytepack_archive,334,66,334,0,2020-12-03T16:36:52Z,2020-12-03T17:21:50Z,909,Archive of bytepack.io,Elixir,https://github.com/dashbitco/bytepack_archive
389,mix_docker,333,52,333,15,2016-10-04T10:17:28Z,2018-06-07T16:45:03Z,59,Put your Elixir app production release inside minimal docker image,Elixir,https://github.com/Recruitee/mix_docker
390,annon.api,332,27,332,37,2016-09-12T16:48:53Z,2019-10-14T12:52:56Z,3852,Configurable API gateway that acts as a reverse proxy with a plugin system.,Elixir,https://github.com/Nebo15/annon.api
391,mobilizon,331,26,331,2,2018-11-01T19:21:13Z,2025-03-17T20:49:22Z,56986,"Gather, organize and mobilize yourselves with a convivial, ethical, and emancipating tool.",Elixir,https://github.com/framasoft/mobilizon
392,neuron,330,36,330,5,2017-05-28T12:05:16Z,2023-02-22T09:36:12Z,178,A GraphQL client for Elixir,Elixir,https://github.com/uesteibar/neuron
393,Lynx,330,8,330,7,2023-02-18T19:32:02Z,2025-03-23T14:21:38Z,38306,"🐺 A Fast, Secure and Reliable Terraform Backend, Set up in Minutes.",Elixir,https://github.com/Clivern/Lynx
394,inertia-phoenix,330,17,330,4,2023-06-25T18:38:17Z,2025-02-28T14:34:21Z,213,The Phoenix adapter for Inertia.js.,Elixir,https://github.com/inertiajs/inertia-phoenix
395,elixir-scrape,329,43,329,6,2015-06-29T17:25:24Z,2020-07-25T15:06:34Z,948,"Scrape any website, article or RSS/Atom Feed with ease!",Elixir,https://github.com/Anonyfox/elixir-scrape
396,elixir-pipes,325,26,325,5,2013-12-09T15:11:35Z,2018-09-09T15:53:01Z,26,Macros for more flexible composition with the Elixir Pipe operator,Elixir,https://github.com/batate/elixir-pipes
397,ewallet,324,74,324,116,2018-01-09T14:31:13Z,2021-06-16T23:05:45Z,46631,eWallet Backend for the OmiseGO SDKs.,Elixir,https://github.com/omgnetwork/ewallet
398,k8s,323,47,323,17,2019-01-11T09:34:31Z,2025-03-10T03:44:39Z,1901,Kubernetes API Client for Elixir,Elixir,https://github.com/coryodaniel/k8s
399,nectarcommerce,323,53,323,10,2016-02-01T09:51:47Z,2017-02-09T13:30:20Z,4672,Quest for customizable E-commerce - the Elixir way,Elixir,https://github.com/vinsol/nectarcommerce
400,db_connection,323,115,323,1,2015-11-25T01:17:42Z,2025-03-17T15:04:54Z,937,Database connection behaviour,Elixir,https://github.com/elixir-ecto/db_connection
401,phoenix_live_reload,322,90,322,8,2015-03-24T03:57:55Z,2024-08-27T13:52:34Z,162,Provides live-reload functionality for Phoenix,Elixir,https://github.com/phoenixframework/phoenix_live_reload
402,Serum,321,28,321,15,2016-07-31T12:43:45Z,2024-05-04T13:31:01Z,1747,Static website generator for Elixir fans,Elixir,https://github.com/Dalgona/Serum
403,quark,320,15,320,8,2015-12-31T05:26:32Z,2022-06-22T20:00:38Z,307,Common combinators for Elixir,Elixir,https://github.com/witchcrafters/quark
404,oop,319,22,319,0,2016-02-06T15:21:27Z,2021-06-22T13:50:29Z,151,OOP in Elixir!,Elixir,https://github.com/wojtekmach/oop
405,instruments,318,36,318,0,2017-11-08T21:07:11Z,2025-02-11T18:29:46Z,105,Simple and Fast metrics for Elixir,Elixir,https://github.com/discord/instruments
406,ex_check,317,11,317,5,2019-07-17T13:24:18Z,2024-07-21T07:10:16Z,295,One task to efficiently run all code analysis & testing tools in an Elixir project. Born out of 💜 to Elixir and pragmatism.,Elixir,https://github.com/karolsluszniak/ex_check
407,meeseeks,317,25,317,4,2017-02-17T19:27:56Z,2023-08-10T04:41:04Z,357,An Elixir library for parsing and extracting data from HTML and XML with CSS or XPath selectors.,Elixir,https://github.com/mischov/meeseeks
408,opencov,317,41,317,12,2015-10-21T11:02:09Z,2022-07-01T01:49:08Z,660,Open source code coverage history webapp,Elixir,https://github.com/danhper/opencov
409,textdb,316,16,316,18,2020-07-18T17:17:13Z,2023-01-06T12:25:19Z,700,"The whole shaboodle for textdb, a simple data sharing service",Elixir,https://github.com/bontaq/textdb
410,excheck,316,26,316,9,2013-11-11T15:29:32Z,2018-09-24T14:47:20Z,88,Property-based testing library for Elixir (QuickCheck style).,Elixir,https://github.com/parroty/excheck
411,vutuv,315,38,315,47,2016-04-27T07:25:37Z,2023-01-06T01:43:21Z,5368,"vutuv is a business network. Think of it as a fast, secure and less annoying open-source alternative for LinkedIn or XING.",Elixir,https://github.com/vutuv/vutuv
412,tortoise,314,56,314,36,2018-04-22T19:14:37Z,2024-04-17T19:28:21Z,844,A MQTT Client written in Elixir,Elixir,https://github.com/gausby/tortoise
413,elixir_sense,314,41,314,9,2018-03-25T22:51:43Z,2025-03-22T19:58:05Z,3218,"Provides context-aware information for code completion, documentation, go/jump to definition, signature info and more",Elixir,https://github.com/elixir-lsp/elixir_sense
414,ecto_sqlite3,313,48,313,11,2021-03-17T21:58:46Z,2025-03-19T02:27:19Z,2937, An Ecto SQLite3 adapter.,Elixir,https://github.com/elixir-sqlite/ecto_sqlite3
415,spawn,313,13,313,26,2022-05-13T16:04:05Z,2025-03-27T01:12:40Z,369110,Spawn - Actor Mesh,Elixir,https://github.com/eigr/spawn
416,phoenix_slime,311,66,311,14,2015-08-04T21:14:28Z,2023-11-29T20:21:31Z,97,Phoenix Template Engine for Slime,Elixir,https://github.com/slime-lang/phoenix_slime
417,absinthe_phoenix,310,83,310,25,2016-05-12T20:06:22Z,2024-10-03T15:28:39Z,162,,Elixir,https://github.com/absinthe-graphql/absinthe_phoenix
418,gen_state_machine,310,29,310,4,2016-05-31T14:28:59Z,2024-06-16T12:29:30Z,99,An idiomatic Elixir wrapper for gen_statem in OTP 19 (and above).,Elixir,https://github.com/ericentin/gen_state_machine
419,MonadEx,310,12,310,1,2015-03-02T06:05:45Z,2021-10-27T23:47:51Z,41,Upgrade your pipelines with monads.,Elixir,https://github.com/rob-brown/MonadEx
420,tzdata,310,76,310,26,2015-02-26T05:17:14Z,2025-03-06T06:30:06Z,4018,tzdata for Elixir. Born from the Calendar library.,Elixir,https://github.com/lau/tzdata
421,logger_file_backend,309,128,309,16,2014-08-08T19:28:59Z,2024-08-09T06:57:30Z,74,,Elixir,https://github.com/onkel-dirtus/logger_file_backend
422,listudy,309,47,309,54,2020-06-26T12:59:23Z,2024-06-09T20:25:05Z,4197,Listudy - chess training server,Elixir,https://github.com/ArneVogel/listudy
423,geo_postgis,308,73,308,15,2017-07-15T20:45:46Z,2025-02-05T11:16:42Z,240,Postrex Extension for PostGIS,Elixir,https://github.com/felt/geo_postgis
424,Ace,307,26,307,16,2015-08-03T06:49:28Z,2021-04-20T03:49:24Z,705,"HTTP web server and client, supports http1 and http2",Elixir,https://github.com/CrowdHailer/Ace
425,riffed,307,37,307,11,2015-10-08T16:41:29Z,2020-06-17T22:14:32Z,189,Provides idiomatic Elixir bindings for Apache Thrift,Elixir,https://github.com/pinterest/riffed
426,recode,306,17,306,11,2021-11-01T08:16:55Z,2025-01-21T06:16:14Z,661,A linter with autocorrection and a refactoring tool.,Elixir,https://github.com/hrzndhrn/recode
427,walex,305,17,305,7,2021-12-06T14:20:51Z,2025-02-19T18:11:35Z,585,Postgres change events (CDC) in Elixir,Elixir,https://github.com/cpursley/walex
428,scribe,305,12,305,3,2016-08-13T20:00:16Z,2025-01-11T16:23:20Z,98,Pretty-print tables of Elixir structs and maps.,Elixir,https://github.com/codedge-llc/scribe
429,nerves_livebook,304,43,304,18,2021-04-14T22:14:19Z,2025-03-24T20:16:35Z,4524,Develop on embedded devices with Livebook and Nerves,Elixir,https://github.com/nerves-livebook/nerves_livebook
430,confex,304,33,304,6,2016-09-05T15:48:30Z,2024-05-17T19:30:39Z,170,Useful helper to read and use application configuration from environment variables.,Elixir,https://github.com/Nebo15/confex
431,goth,304,116,304,13,2016-01-20T05:41:14Z,2024-12-20T11:01:20Z,309,Elixir package for Oauth authentication via Google Cloud APIs,Elixir,https://github.com/peburrows/goth
432,live_vue,304,18,304,5,2024-05-07T14:47:56Z,2025-03-18T21:58:48Z,320,End-to-end reactivity for Phoenix LiveView and Vue,Elixir,https://github.com/Valian/live_vue
433,teex,300,7,300,3,2020-08-29T22:30:10Z,2020-12-14T07:18:49Z,113,"Use Elixir like a scripting language, across your system",Elixir,https://github.com/doawoo/teex
434,reverse_proxy_plug,300,68,300,17,2018-08-01T16:54:50Z,2024-09-27T03:01:59Z,438,"🔛 an Elixir reverse proxy Plug with HTTP/2, chunked transfer and path proxying support",Elixir,https://github.com/tallarium/reverse_proxy_plug
435,elixlsx,300,121,300,39,2015-11-24T03:12:15Z,2024-08-07T23:49:10Z,251,An Elixir XLSX writer,Elixir,https://github.com/xou/elixlsx
436,phoenix_guardian,298,70,298,20,2015-06-19T01:52:25Z,2017-09-20T03:50:58Z,169,A demo application showing usage of guardian and ueberauth,Elixir,https://github.com/hassox/phoenix_guardian
437,briefly,295,33,295,3,2015-09-03T07:58:40Z,2024-01-19T19:40:20Z,108,"Simple, robust temporary file support for Elixir.",Elixir,https://github.com/CargoSense/briefly
438,rabbitmq-message-deduplication,295,35,295,10,2018-02-22T23:58:07Z,2024-12-15T19:43:20Z,247,RabbitMQ Plugin for filtering message duplicates,Elixir,https://github.com/noxdafox/rabbitmq-message-deduplication
439,exceptional,294,10,294,9,2016-08-28T10:38:08Z,2023-07-28T11:56:15Z,326,Helpers for Elixir exceptions,Elixir,https://github.com/expede/exceptional
440,quotes,294,79,294,20,2019-09-30T22:22:45Z,2025-02-24T19:07:02Z,820,💬  a curated list of quotes that inspire action + code that returns quotes by tag/author/etc. 💡 ,Elixir,https://github.com/dwyl/quotes
441,elixir-samples,293,40,293,7,2017-08-24T17:04:45Z,2023-02-14T09:33:34Z,122,A collection of samples on using Elixir with Google Cloud Platform. ,Elixir,https://github.com/GoogleCloudPlatform/elixir-samples
442,erlangelist,292,35,292,14,2015-08-30T09:06:55Z,2024-02-08T20:40:53Z,3144,Source code of The Erlangelist blog,Elixir,https://github.com/sasa1977/erlangelist
443,ex_top,291,8,291,2,2015-10-13T09:31:00Z,2018-05-14T05:34:10Z,37,ExTop is an interactive monitor for the Erlang VM written in Elixir.,Elixir,https://github.com/utkarshkukreti/ex_top
444,msgpax,291,36,291,8,2013-09-08T19:23:36Z,2023-08-25T21:55:15Z,191,High-performance and comprehensive MessagePack implementation for Elixir / msgpack.org[Elixir],Elixir,https://github.com/lexmag/msgpax
445,saxy,290,41,290,21,2017-12-27T01:44:33Z,2024-10-22T13:45:43Z,1697,Fast SAX parser and encoder for XML in Elixir,Elixir,https://github.com/qcam/saxy
446,socializer,290,43,290,11,2019-04-15T21:24:05Z,2023-02-27T20:56:08Z,2662,A basic social media application to demonstrate Elixir + Phoenix + GraphQL + React + Apollo,Elixir,https://github.com/schneidmaster/socializer
447,techschool.dev,290,28,290,4,2023-11-30T23:15:03Z,2025-02-01T15:06:12Z,1730,TechSchool is a curated list of free programming courses from YouTube,Elixir,https://github.com/danielbergholz/techschool.dev
448,appsignal-elixir,289,82,289,17,2016-07-22T14:38:03Z,2025-03-26T14:32:33Z,4111,🟪 AppSignal for Elixir package,Elixir,https://github.com/appsignal/appsignal-elixir
449,exconstructor,288,20,288,7,2016-01-19T22:34:39Z,2024-12-06T20:08:08Z,71,An Elixir library for generating struct constructors that handle external data with ease.,Elixir,https://github.com/appcues/exconstructor
