Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
125,urxvt-perls,751,108,751,7,02/08/2010,19/07/2020,97.00 KB,Perl extensions for the rxvt-unicode terminal emulator,Perl,https://github.com/xyb3rt/urxvt-perls,97.00 KB
126,opencv-haar-classifier-training,736,465,736,10,12/07/2013,06/01/2020,38.00 KB,Learn how to train your own OpenCV Haar classifier,Perl,https://github.com/mrnugget/opencv-haar-classifier-training,38.00 KB
127,App-perlbrew,736,229,736,197,27/02/2010,25/11/2025,4.46 MB,Manage perl installations in your $HOME,Perl,https://github.com/gugod/App-perlbrew,4.46 MB
128,feedgnuplot,734,38,734,4,20/12/2009,28/01/2026,1.43 MB,"Tool to plot realtime and stored data from the commandline, using gnuplot.",Perl,https://github.com/dkogan/feedgnuplot,1.43 MB
129,Rex,730,220,730,212,05/11/2010,08/02/2026,9.06 MB,"Rex, the friendly automation framework",Perl,https://github.com/RexOps/Rex,9.06 MB
130,Dancer,727,203,727,86,18/07/2009,26/01/2026,6.69 MB,The easiest way to write web applications with Perl (Perl web micro-framework),Perl,https://github.com/PerlDancer/Dancer,6.69 MB
131,ctf-tools,726,421,726,4,13/10/2015,05/02/2021,215.80 MB,tổng hợp tool ctf,Perl,https://github.com/truongkma/ctf-tools,215.80 MB
132,cdhit,718,131,718,116,04/05/2015,11/10/2022,3.16 MB,Automatically exported from code.google.com/p/cdhit,Perl,https://github.com/weizhongli/cdhit,3.16 MB
133,dotfiles,711,92,711,0,02/12/2009,19/02/2026,23.48 MB,":floppy_disk:  Ian's dotfiles, utils, and Zsh/Vim/tmux configs",Perl,https://github.com/statico/dotfiles,23.48 MB
134,stapxx,710,204,710,21,09/08/2013,09/05/2022,327.00 KB,Simple macro language extentions to systemtap,Perl,https://github.com/openresty/stapxx,327.00 KB
135,awesome-perl,706,101,706,5,13/07/2014,07/08/2024,159.00 KB,A curated list of awesome Perl frameworks and libraries. Come on Pull Requests!,Perl,https://github.com/hachiojipm/awesome-perl,159.00 KB
136,vyatta-wireguard,703,37,703,45,19/04/2017,04/05/2020,10.16 MB,,Perl,https://github.com/Lochnair/vyatta-wireguard,10.16 MB
137,abi-compliance-checker,689,86,689,74,08/03/2012,06/06/2024,2.03 MB,A tool for checking backward API/ABI compatibility of a C/C++ library,Perl,https://github.com/lvc/abi-compliance-checker,2.03 MB
138,mlf,688,244,688,3,13/01/2014,13/12/2015,5.32 MB,大数据机器学习框架,Perl,https://github.com/huichen/mlf,5.32 MB
139,RegRipper3.0,683,145,683,6,27/05/2020,12/12/2024,5.60 MB,RegRipper3.0,Perl,https://github.com/keydet89/RegRipper3.0,5.60 MB
140,Graph-Easy,683,45,683,7,22/10/2010,22/10/2010,588.00 KB,"Convert or render graphs (as ASCII, HTML, SVG or via Graphviz)",Perl,https://github.com/ironcamel/Graph-Easy,588.00 KB
141,dnsenum,676,143,676,17,10/01/2014,08/10/2019,204.00 KB,dnsenum is a perl script that enumerates DNS information,Perl,https://github.com/fwaeytens/dnsenum,204.00 KB
142,engintron,675,169,675,9,16/04/2014,19/10/2025,1.01 MB,"Engintron for cPanel/WHM is the easiest way to integrate Nginx on your cPanel/WHM server. Engintron will improve the performance & web serving capacity of your server, while reducing CPU/RAM load at the same time, by installing & configuring the popular Nginx webserver to act as a reverse caching proxy in front of Apache.",Perl,https://github.com/engintron/engintron,1.01 MB
