Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
93,dotfiles,2399,770,2399,0,20/06/2008,19/08/2026,511.00 KB,"config files for zsh, bash, completions, gem, git, irb, rails",Vim Script,https://github.com/ryanb/dotfiles,511.00 KB
94,iceberg.vim,2383,134,2383,14,04/01/2014,15/03/2026,1.84 MB,:antarctica: Bluish color scheme for Vim and Neovim,Vim Script,https://github.com/cocopon/iceberg.vim,1.84 MB
95,vim-vinegar,2347,92,2347,33,24/12/2013,28/06/2024,38.00 KB,vinegar.vim: Combine with netrw to create a delicious salad dressing,Vim script,https://github.com/tpope/vim-vinegar,38.00 KB
96,vim-gutentags,2341,176,2341,93,20/07/2014,09/06/2024,421.00 KB,A Vim plugin that manages your tag files,Vim Script,https://github.com/ludovicchabant/vim-gutentags,421.00 KB
97,neobundle.vim,2281,168,2281,0,17/09/2011,26/07/2018,2.28 MB,Next generation Vim package manager,Vim script,https://github.com/Shougo/neobundle.vim,2.28 MB
98,vimux,2277,167,2277,28,28/02/2012,27/02/2026,229.00 KB,easily interact with tmux from vim,Vim Script,https://github.com/preservim/vimux,229.00 KB
99,vim-autoformat,2268,178,2268,35,30/09/2012,25/06/2026,854.00 KB,Provide easy code formatting in Vim by integrating existing code formatters.,Vim Script,https://github.com/vim-autoformat/vim-autoformat,854.00 KB
100,vim-table-mode,2245,100,2245,32,16/03/2013,22/11/2025,1.56 MB,VIM Table Mode for instant table creation.,Vim Script,https://github.com/dhruvasagar/vim-table-mode,1.56 MB
101,dot-vimrc,2201,750,2201,15,24/12/2011,17/05/2017,1.17 MB,Maple's vim config files,VimL,https://github.com/humiaozuzu/dot-vimrc,1.17 MB
102,nvim,2179,537,2179,13,12/07/2019,19/05/2026,2.61 MB,The Ultimate NeoVim Config for Colemak Users,Vim Script,https://github.com/theniceboy/nvim,2.61 MB
103,llama.vim,2167,122,2167,28,28/10/2024,10/09/2026,234.00 KB,Vim plugin for LLM-assisted code/text completion,Vim Script,https://github.com/ggml-org/llama.vim,234.00 KB
104,vim-sleuth,2145,94,2145,8,30/12/2012,19/09/2024,86.00 KB,sleuth.vim: Heuristically set buffer options,Vim Script,https://github.com/tpope/vim-sleuth,86.00 KB
105,scientifica,2130,33,2130,17,03/12/2017,04/11/2023,2.88 MB,"tall, condensed, bitmap font for geeks",Vim script,https://github.com/oppiliappan/scientifica,2.88 MB
106,vim-go-tutorial,2090,180,2090,0,21/06/2016,10/10/2018,200.00 KB,Tutorial for vim-go,Vim script,https://github.com/fatih/vim-go-tutorial,200.00 KB
107,nerdtree-git-plugin,2087,153,2087,0,05/07/2014,18/08/2021,146.00 KB,A plugin of NERDTree showing git status,Vim script,https://github.com/Xuyuanp/nerdtree-git-plugin,146.00 KB
108,ebook,2083,743,2083,2,07/04/2016,02/12/2021,198.83 MB,学习资料,Vim script,https://github.com/dolotech/ebook,198.83 MB
109,vim-slime,2072,233,2072,0,04/02/2011,16/08/2026,723.00 KB,A vim plugin to give you some slime. (Emacs),Vim Script,https://github.com/jpalardy/vim-slime,723.00 KB
110,vim-airline-themes,2072,348,2072,11,28/01/2016,22/09/2025,1.30 MB,A collection of themes for vim-airline,Vim Script,https://github.com/vim-airline/vim-airline-themes,1.30 MB
111,vim-dadbod-ui,2048,137,2048,101,20/03/2020,19/06/2026,351.00 KB,Simple UI for https://github.com/tpope/vim-dadbod,Vim Script,https://github.com/kristijanhusak/vim-dadbod-ui,351.00 KB
112,neoformat,2046,180,2046,130,15/03/2016,13/04/2026,491.00 KB,:sparkles: A (Neo)vim plugin for formatting code.,Vim Script,https://github.com/sbdchd/neoformat,491.00 KB
113,calendar.vim,2034,73,2034,17,22/06/2013,01/07/2026,661.00 KB,A calendar application for Vim,Vim Script,https://github.com/itchyny/calendar.vim,661.00 KB
114,vim-one,2029,194,2029,41,23/06/2016,02/01/2024,3.83 MB,Adaptation of one-light and one-dark colorschemes for Vim,Vim script,https://github.com/rakr/vim-one,3.83 MB
115,snipmate.vim,2010,723,2010,40,16/02/2009,20/08/2020,1.33 MB,snipMate.vim aims to be a concise vim script that implements some of TextMate's snippets features in Vim. ,VimL,https://github.com/msanders/snipmate.vim,1.33 MB
116,vim-which-key,2003,63,2003,14,04/09/2018,20/03/2026,152.00 KB,:tulip: Vim plugin that shows keybindings in popup,Vim Script,https://github.com/liuchengxu/vim-which-key,152.00 KB
117,delimitMate,2001,117,2001,49,20/08/2009,06/08/2024,468.00 KB,"Vim plugin, provides insert mode auto-completion for quotes, parens, brackets, etc.",Vim Script,https://github.com/Raimondi/delimitMate,468.00 KB
118,Pixiv-Nginx,1994,200,1994,17,17/09/2018,04/05/2026,9.67 MB,P站（Pixiv）的正确打开方式,Vim Script,https://github.com/mashirozx/Pixiv-Nginx,9.67 MB
119,vim-ruby,1981,285,1981,63,16/07/2008,28/04/2025,1.39 MB,Vim/Ruby Configuration Files,Vim Script,https://github.com/vim-ruby/vim-ruby,1.39 MB
120,splitjoin.vim,1973,90,1973,22,06/03/2011,24/05/2026,1.30 MB,Switch between single-line and multiline forms of code,Vim Script,https://github.com/AndrewRadev/splitjoin.vim,1.30 MB
121,sonokai,1955,121,1955,1,16/02/2020,21/01/2026,376.00 KB,High Contrast & Vivid Color Scheme based on Monokai Pro,Vim Script,https://github.com/sainnhe/sonokai,376.00 KB
122,vim-as-an-ide,1940,167,1940,0,25/02/2015,24/11/2016,38.00 KB,Workshop on how to use Vim Plugins.,VimL,https://github.com/jez/vim-as-an-ide,38.00 KB
