Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
135,lethargy,571,47,571,8,04/05/2015,15/10/2019,104.00 KB,"Distinguish between scroll events initiated by the user, and those by inertial scrolling",CoffeeScript,https://github.com/d4nyll/lethargy,104.00 KB
136,tree-view,562,360,562,233,13/08/2013,01/12/2022,2.40 MB,🌳 Explore and open project files in Atom,CoffeeScript,https://github.com/atom/tree-view,2.40 MB
137,signet,557,32,557,3,21/10/2013,05/08/2015,740.00 KB,Display a unique seal in the developer console of your page,CoffeeScript,https://github.com/HubSpot/signet,740.00 KB
138,vim-mode,556,18,556,24,09/05/2014,24/04/2019,857.00 KB,Experimental next generation vim support for atom. This project needs a new home!,CoffeeScript,https://github.com/carlosdcastillo/vim-mode,857.00 KB
139,notes,556,53,556,73,30/12/2012,06/12/2017,6.03 MB,Awesome note taking.,CoffeeScript,https://github.com/spsdco/notes,6.03 MB
140,proto-repl,556,49,556,128,23/09/2015,07/11/2021,6.17 MB,A Clojure Development Environment package for the Atom editor,CoffeeScript,https://github.com/jasongilman/proto-repl,6.17 MB
141,iphone-style-checkboxes,550,86,550,1,16/06/2009,21/10/2019,6.15 MB,Turn your checkboxes into iOS-style binary switches,CoffeeScript,https://github.com/tdreyno/iphone-style-checkboxes,6.15 MB
142,bootstrap-tags,544,132,544,23,15/11/2012,27/04/2017,465.00 KB,Bootstrap-themed jquery tag interface,CoffeeScript,https://github.com/maxwells/bootstrap-tags,465.00 KB
143,coffee-resque,543,39,543,3,26/10/2010,02/10/2015,324.00 KB,,CoffeeScript,https://github.com/technoweenie/coffee-resque,324.00 KB
144,core-lib,541,24,541,7,29/06/2012,29/02/2020,2.66 MB,A port of the Ruby 1.9.3 corelib to coffeescript/javascript/node that conforms to rubyspec.org.,CoffeeScript,https://github.com/hasclass/core-lib,2.66 MB
145,meteor-restivus,541,115,541,129,27/12/2014,07/09/2021,381.00 KB,REST APIs for the Best of Us! - A Meteor 0.9+ package for building REST APIs https://atmospherejs.com/nimble/restivus,CoffeeScript,https://github.com/kahmali/meteor-restivus,381.00 KB
